000361|Cut Copy|20241102225344|20241102225344
000362|Kraftwerk|20241102225344|20241102225344
000363|Reagan Youth|20241102225344|20241102225344
000364|Harold Melvin & The Blue Notes|20241102225344|20241102225344
000365|Frankie Goes To Hollywood|20241102225344|20241102225344
000366|4 Out of 5 Doctors|20241102225344|20241102225344
000367|Eleventh Dream Day|20241102225344|20241102225344
000368|Ziggy Marley & The Melody Makers|20241102225344|20241102225344
000369|Helmet|20241102225344|20241102225344
000370|Etta James|20241102225344|20241102225344
000371|Book of Love|20241102225344|20241102225344
000372|Smith Westerns|20241102225344|20241102225344
000373|Secret Affair|20241102225344|20241102225344
000374|Iggy Pop|20241102225344|20241102225344
000375|The Strokes|20241102225344|20241102225344
000376|Joy Division|20241102225344|20241102225344
000377|Perry Farrell|20241102225344|20241102225344
000378|Buckcherry|20241102225344|20241102225344
000379|Big Audio Dynamite|20241102225344|20241102225344
000380|Robert Johnson|20241102225344|20241102225344
000381|Against Me!|20241102225344|20241102225344
000382|Johnny Cash|20241102225344|20241102225344
000383|Raekwon|20241102225344|20241102225344
000384|Simple Plan|20241102225344|20241102225344
000385|Laibach|20241102225344|20241102225344
000386|Dobie Gray|20241102225344|20241102225344
000387|K's Choice|20241102225344|20241102225344
000388|Black Grape|20241102225344|20241102225344
000389|Liz Phair|20241102225344|20241102225344
000390|Two Tongues|20241102225344|20241102225344
000391|The Last Poets|20241102225344|20241102225344
000392|The Rezillos|20241102225344|20241102225344
000393|George Strait|20241102225344|20241102225344
000394|Harold Budd & Brian Eno|20241102225344|20241102225344
000395|Tame Impala|20241102225344|20241102225344
000396|Dee Dee Ramone|20241102225344|20241102225344
000397|Edgar Winter|20241102225344|20241102225344
000398|The Platters|20241102225344|20241102225344
000399|Ice Cube|20241102225344|20241102225344
000400|Slayer|20241102225344|20241102225344
000401|Nick Cave & The Bad Seeds|20241102225344|20241102225344
000402|Klaatu|20241102225344|20241102225344
000403|Martha & The Muffins|20241102225344|20241102225344
000404|A Minor Forest|20241102225344|20241102225344
000405|Can|20241102225344|20241102225344
000406|Toadies|20241102225344|20241102225344
000407|Subhumans (canada)|20241102225344|20241102225344
000408|Earl Taylor & The Stoney Mountain Boys|20241102225344|20241102225344
000409|Nurse With Wound|20241102225344|20241102225344
000410|Bjork|20241102225344|20241102225344
000411|Perez Prado|20241102225344|20241102225344
000412|Say Anything|20241102225344|20241102225344
000413|Tracy Chapman|20241102225344|20241102225344
000414|The James Gang|20241102225344|20241102225344
000415|Ashra|20241102225344|20241102225344
000416|Poison Idea|20241102225344|20241102225344
000417|Randy Rogers Band|20241102225344|20241102225344
000418|The Sundays|20241102225344|20241102225344
000419|LCD Soundsystem|20241102225344|20241102225344
000420|They Might Be Giants|20241102225344|20241102225344
000421|Eric B. & Rakim|20241102225344|20241102225344
000422|Primus|20241102225344|20241102225344
000423|Lightnin' Hopkins|20241102225344|20241102225344
000424|Harvey Danger|20241102225344|20241102225344
000425|Conway Twitty|20241102225344|20241102225344
000426|Orleans|20241102225344|20241102225344
000427|Tommy James & The Shondells|20241102225344|20241102225344
000428|James|20241102225344|20241102225344
000429|Pailhead|20241102225344|20241102225344
000430|Impressions|20241102225344|20241102225344
000431|Tim McGraw|20241102225344|20241102225344
000432|The Skids|20241102225344|20241102225344
000433|Speedy Ortiz|20241102225344|20241102225344
000434|The Motels|20241102225344|20241102225344
000435|Blind Faith|20241102225344|20241102225344
000436|Sublime|20241102225344|20241102225344
000437|Daft Punk|20241102225344|20241102225344
000438|The BellRays|20241102225344|20241102225344
000439|Ekkehard Ehlers|20241102225344|20241102225344
000440|World Party|20241102225344|20241102225344
000441|Passion Pit|20241102225344|20241102225344
000442|Indigo Girls|20241102225344|20241102225344
000443|The Time|20241102225344|20241102225344
000444|Gordon Lightfoot|20241102225344|20241102225344
000445|The Zombies|20241102225344|20241102225344
000446|Procol Harum|20241102225344|20241102225344
000447|Lionel Richie|20241102225344|20241102225344
000448|Rod Stewart|20241102225344|20241102225344
000449|The Juliana Theory|20241102225344|20241102225344
000450|Body-Head|20241102225344|20241102225344
000451|Dusty Springfield|20241102225344|20241102225344
000452|AxCx|20241102225344|20241102225344
000453|The Breeders|20241102225344|20241102225344
000454|Modest Mouse|20241102225344|20241102225344
000455|The Dictators|20241102225344|20241102225344
000456|Cage The Elephant|20241102225344|20241102225344
000457|The Pains of Being Pure at Heart|20241102225344|20241102225344
000458|Mudvayne|20241102225344|20241102225344
000459|Revolting Cocks|20241102225344|20241102225344
000460|The Offspring|20241102225344|20241102225344
000461|Norah Jones|20241102225344|20241102225344
000462|Ingrid Michaelson|20241102225344|20241102225344
000463|DJ Rupture|20241102225344|20241102225344
000464|Stevie Ray Vaughan and Double Trouble|20241102225344|20241102225344
000465|Culture Club|20241102225344|20241102225344
000466|Pussy Riot|20241102225344|20241102225344
000467|Dead Kennedys|20241102225344|20241102225344
000468|Heavens to Betsy|20241102225344|20241102225344
000469|Bush|20241102225344|20241102225344
000470|Gloria Gaynor|20241102225344|20241102225344
000471|The Psychedelic Furs|20241102225344|20241102225344
000472|Dr. Feelgood|20241102225344|20241102225344
000473|Kiss|20241102225344|20241102225344
000474|Peter Frampton|20241102225344|20241102225344
000475|Julian Cope|20241102225344|20241102225344
000476|Billy Corgan|20241102225344|20241102225344
000477|Chumbawamba|20241102225344|20241102225344
000478|Dirty Projectors|20241102225344|20241102225344
000479|Germs|20241102225344|20241102225344
000480|Dizzy Gillespie|20241102225344|20241102225344
000481|Heather Nova|20241102225344|20241102225344
000482|The Cramps|20241102225344|20241102225344
000483|Steve Forbert|20241102225344|20241102225344
000484|Thin Lizzy|20241102225344|20241102225344
000485|Steve Perry|20241102225344|20241102225344
000486|The Partisans|20241102225344|20241102225344
000487|Patrick Wolf|20241102225344|20241102225344
000488|Lemonheads|20241102225344|20241102225344
000489|The O'Jays|20241102225344|20241102225344
000490|R.L. Burnside|20241102225344|20241102225344
000491|Grimes & d'Eon|20241102225344|20241102225344
000492|Fennesz, O'Rourke, Rehberg|20241102225344|20241102225344
000493|Hal Ketchum|20241102225344|20241102225344
000494|Nicolas Jaar|20241102225344|20241102225344
000495|Real Estate|20241102225344|20241102225344
000496|Sarah Mclachlan|20241102225344|20241102225344
000497|Soul Asylum|20241102225344|20241102225344
000498|J.J. Cale|20241102225344|20241102225344
000499|Jay-Z And Linkin Park|20241102225344|20241102225344
000500|Alter Bridge|20241102225344|20241102225344
000501|The Police|20241102225344|20241102225344
000502|Diana Ross & The Supremes|20241102225344|20241102225344
000503|Question Mark & The Mysterians|20241102225344|20241102225344
000504|Gang Gang Dance|20241102225344|20241102225344
000505|Beck|20241102225344|20241102225344
000506|Joey, Dee Dee Ramone & Dictators|20241102225344|20241102225344
000507|Robert Plant|20241102225344|20241102225344
000508|The Hollies|20241102225344|20241102225344
000509|Kraftwerk~Organisation|20241102225344|20241102225344
000510|S'Express|20241102225344|20241102225344
000511|The Wallflowers|20241102225344|20241102225344
000512|CocoRosie|20241102225344|20241102225344
000513|Elvis Presley|20241102225344|20241102225344
000514|Hole|20241102225344|20241102225344
000515|Sepalcure|20241102225344|20241102225344
000516|UB40|20241102225344|20241102225344
000517|Sonic Youth|20241102225344|20241102225344
000518|Bruno Mars|20241102225344|20241102225344
000519|Popol Vuh|20241102225344|20241102225344
000520|Grimes|20241102225344|20241102225344
000521|Nada Surf|20241102225344|20241102225344
000522|The Dream Syndicate|20241102225344|20241102225344
000523|Motörhead|20241102225344|20241102225344
000524|The Delfonics|20241102225344|20241102225344
000525|Birdman & Lil' Wayne|20241102225344|20241102225344
000526|The Stone Roses|20241102225344|20241102225344
000527|EMA|20241102225344|20241102225344
000528|Sting|20241102225344|20241102225344
000529|Portishead|20241102225344|20241102225344
000530|Rick James|20241102225344|20241102225344
000531|The Gossip|20241102225344|20241102225344
000532|Collective Soul|20241102225344|20241102225344
000533|Coldplay|20241102225344|20241102225344
000534|Joe Walsh|20241102225344|20241102225344
000535|The Beatles|20241102225344|20241102225344
000536|Everclear|20241102225344|20241102225344
000537|The Last Shadow Puppets|20241102225344|20241102225344
000538|A Place to Bury Strangers|20241102225344|20241102225344
000539|Iceage|20241102225344|20241102225344
000540|Big Boys|20241102225344|20241102225344
000541|The Divinyls|20241102225344|20241102225344
000542|Sheila E|20241102225344|20241102225344
000543|Ash Ra Tempel|20241102225344|20241102225344
000544|System Of A Down|20241102225344|20241102225344
000545|The Temptations|20241102225344|20241102225344
000546|Buddy Holly|20241102225344|20241102225344
000547|Master P|20241102225344|20241102225344
000548|Sl‬ipknot|20241102225344|20241102225344
000549|The Kinks|20241102225344|20241102225344
000550|Cher|20241102225344|20241102225344
000551|Chaos UK|20241102225344|20241102225344
000552|Godspeed You! Black Emperor|20241102225344|20241102225344
000553|Slade|20241102225344|20241102225344
000554|The B-52's|20241102225344|20241102225344
000555|Laura Gibson|20241102225344|20241102225344
000556|Alabama Shakes|20241102225344|20241102225344
000557|Matthew Good|20241102225344|20241102225344
000558|Panic! At the Disco|20241102225344|20241102225344
000559|Carrie Underwood|20241102225344|20241102225344
000560|Lady Sovereign|20241102225344|20241102225344
000561|Katy B|20241102225344|20241102225344
000562|Rickie Lee Jones|20241102225344|20241102225344
000563|Blind Willie Johnson|20241102225344|20241102225344
000564|Joe Cocker|20241102225344|20241102225344
000565|Lipps, Inc|20241102225344|20241102225344
000566|Jackson Browne|20241102225344|20241102225344
000567|Throbbing Gristle|20241102225344|20241102225344
000568|King Diamond|20241102225344|20241102225344
000569|Pavement|20241102225344|20241102225344
000570|Rocket from the Crypt|20241102225344|20241102225344
000571|Tom Petty And The Heartbreaker|20241102225344|20241102225344
000572|When in Rome|20241102225344|20241102225344
000573|Tom Waits & Crytal Gayle|20241102225344|20241102225344
000574|N.W.A|20241102225344|20241102225344
000575|Suzanne Vega|20241102225344|20241102225344
000576|Wilson Pickett|20241102225344|20241102225344
000577|Overkill|20241102225344|20241102225344
000578|The 4-Skins|20241102225344|20241102225344
000579|Paul Simon|20241102225344|20241102225344
000580|Phoebe Snow|20241102225344|20241102225344
